run_id,mode,target_distance,repetition_index,current_x,current_y,current_z,current_magnitude,max_duration_s,forward_command,desired_forward_velocity,desired_lateral_velocity,dvl_estimated_distance,pose_forward_displacement,pose_euclidean_displacement,absolute_error,percentage_error,lateral_drift,final_position_error,duration,sample_count,stop_reason,target_reached,mean_forward_velocity_error,std_forward_velocity_error,mean_lateral_velocity_error,std_lateral_velocity_error,mean_abs_lateral_velocity_error,max_abs_lateral_velocity_error,mean_surge_velocity_error,mean_abs_surge_velocity_error,mean_sway_velocity_error,mean_abs_sway_velocity_error,mean_command_effort,max_command_effort,saturation_fraction,surge_saturation_fraction,sway_saturation_fraction,mean_dt,std_dt,dt_source
target_20m_current_y_0p5_rep_01,no_compensation,20.0,1,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.00438531422106,19.974605560302734,20.07381307143089,0.029779753918326435,0.14908806999178156,1.993264643009752,1.9934264006078408,46.88047310000002,1407,target_reached,True,,,,,,,,,,,,,,,,0.033343152987197734,0.00011480723377263322,wall_clock
target_20m_current_y_0p5_rep_01,dvl_velocity_compensation,20.0,1,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.012182863245073,19.97734832763672,19.996793600221647,0.034834535608354145,0.17437016683622597,0.8816507733426988,0.8819417125845859,54.0495042,1622,target_reached,True,0.1297433171317873,0.04834571879169575,-0.01711649436417832,0.036945885005908334,0.032878103640771705,0.1573537141084671,,,,,3.5080840956046555,3.999834308071091,,,,0.03334330919185688,0.00012362615206306662,wall_clock
target_20m_current_y_0p5_rep_01,dvl_pi_velocity_compensation,20.0,1,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.006662209093538,20.11687660217285,20.117824812636833,0.11021439307931402,0.5478703044159927,0.19532271986827254,0.22762052858257464,72.45508309999968,2174,target_reached,True,0.22387422690145736,0.04072173972494995,-0.0025138404987385273,0.03831196043827783,0.03049634087375266,0.14315234124660492,0.22387422690145736,0.22387422690145736,-0.0025138404987385273,0.03049634087375266,0.6586907051101324,1.0114619059372665,0.0013805798435342844,0.0013805798435342844,0.0,0.03334334242982038,0.00012274166092639415,wall_clock
target_20m_current_y_0p5_rep_02,no_compensation,20.0,2,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.007448288673206,20.104873657226562,20.204730225248223,0.09742536855335615,0.4845858283637473,2.006284800823778,2.0090239386320365,47.182684799999606,1416,target_reached,True,,,,,,,,,,,,,,,,0.033344653568904314,0.0001724604997489554,wall_clock
target_20m_current_y_0p5_rep_02,dvl_velocity_compensation,20.0,2,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.010982015981316,19.980300903320312,19.999985338697556,0.030681112661003596,0.15355680982714845,0.8871242082677782,0.8873428961256905,54.08302410000033,1623,target_reached,True,0.12999326772051928,0.0482630252275918,-0.017134522152272326,0.03758540050507726,0.03287539257351109,0.15164217352867126,,,,,3.512082993833642,3.99958521705646,,,,0.03334341806411858,0.00010596383878699634,wall_clock
target_20m_current_y_0p5_rep_02,dvl_pi_velocity_compensation,20.0,2,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.00441913557705,19.975072860717773,19.976386453853557,0.029346274859275212,0.14691448218437536,0.22908505564555526,0.2304372474078847,72.1221360999998,2164,target_reached,True,0.22263265569865276,0.04080655967533207,-0.002489482845752381,0.036984864934009105,0.029048336190502743,0.13415604829788208,0.22263265569865276,0.22263265569865276,-0.002489482845752381,0.029048336190502743,0.6558941553592045,1.0005253272596473,0.0004623208506703652,0.0004623208506703652,0.0,0.033343567313915766,9.412458721425012e-05,wall_clock
target_20m_current_y_0p5_rep_03,no_compensation,20.0,3,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.004425224099638,19.98908042907715,20.08836004660334,0.015344795022489421,0.07676588764017424,1.9947112477384508,1.9947411358077083,46.91372739999997,1408,target_reached,True,,,,,,,,,,,,,,,,0.03334308983653161,0.00010013611072644341,wall_clock
target_20m_current_y_0p5_rep_03,dvl_velocity_compensation,20.0,3,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.006212377948057,20.063764572143555,20.086236534514512,0.057552194195498174,0.28684643895494766,0.9498680508695543,0.9520059005717226,54.28411899999992,1629,target_reached,True,0.13145368328061716,0.04901125025085744,-0.016490547301851996,0.037516323482693445,0.03285085326382708,0.14569126069545746,,,,,3.5097928830853222,3.999364547558309,,,,0.03334405343980339,9.756456336563947e-05,wall_clock
target_20m_current_y_0p5_rep_03,dvl_pi_velocity_compensation,20.0,3,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,20.00322926785029,19.948389053344727,19.94946356572038,0.05484021450556398,0.2749104920648666,0.207052496727556,0.21338797111310673,72.0899887999999,2163,target_reached,True,0.22252767228230208,0.0419710668662256,-0.002620161751293144,0.037878897368473045,0.030405913016477992,0.1659192442893982,0.22252767228230208,0.22252767228230208,-0.002620161751293144,0.030405913016477992,0.6560877943817761,1.0131136389288655,0.0009250693802035153,0.0009250693802035153,0.0,0.03334412062904713,0.00010350864868277862,wall_clock
target_20m_current_y_1_rep_01,no_compensation,20.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.01275541091867,20.043540954589844,20.973037144220925,0.030785543671175475,0.15359333832740657,6.174524520523846,6.17467803770179,49.149085399999876,1475,target_reached,True,,,,,,,,,,,,,,,,0.033344019945725833,0.00011925432616744622,wall_clock
target_20m_current_y_1_rep_01,dvl_velocity_compensation,20.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.010018469896764,19.980297088623047,20.28322304709633,0.02972138127371693,0.14875345017087127,3.4924010979011655,3.4924566759428806,60.05186319999984,1802,target_reached,True,0.16679023036258558,0.045520989820372844,-0.05737729889875201,0.03755602342844528,0.059302298212517646,0.1932908594608307,,,,,3.387481882972183,3.994337525548416,,,,0.033343621987784476,0.0001045484519505655,wall_clock
target_20m_current_y_1_rep_01,dvl_pi_velocity_compensation,20.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.002814755751672,20.08128547668457,20.094274503209224,0.07847072093289853,0.3907654269643603,0.7223859177902341,0.7269448004776407,76.65626199999997,2300,target_reached,True,0.23905953027088422,0.039393681326632096,-0.009430997301285727,0.0408587387790929,0.03317457241037838,0.13978621363639832,0.23905953027088422,0.23905953027088422,-0.009430997301285727,0.03317457241037838,0.7611107168128253,1.0588313587727154,0.00043497172683775554,0.00043497172683775554,0.0,0.033343306655067406,0.0001240884560629155,wall_clock
target_20m_current_y_1_rep_02,no_compensation,20.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.01287529251004,20.029706954956055,20.958567688474215,0.016831662446016082,0.08403349327011166,6.1702835308387876,6.170355042792362,49.113635299999714,1474,target_reached,True,,,,,,,,,,,,,,,,0.03334259015614373,0.00011812061076945223,wall_clock
target_20m_current_y_1_rep_02,dvl_velocity_compensation,20.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.003046075029175,20.074522018432617,20.37563690027853,0.07147594340344199,0.3560530275032805,3.4900064216926694,3.4908019644040738,60.38510980000001,1812,target_reached,True,0.16874145484369502,0.04633884427645573,-0.05806901522575049,0.03760464892231384,0.06016728153672762,0.190958172082901,,,,,3.384006416502496,3.999729259743325,,,,0.03334351728326892,0.00010133304104002934,wall_clock
target_20m_current_y_1_rep_02,dvl_pi_velocity_compensation,20.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.007503480212417,19.969707489013672,19.98716644032031,0.03779599119874533,0.18926662405815797,0.8352275835350156,0.835776736048329,76.22272780000003,2287,target_reached,True,0.2375141379779102,0.040228525348175066,-0.009255446623711232,0.039707806845906225,0.032197306830298776,0.14543037116527557,0.2375141379779102,0.2375141379779102,-0.009255446623711232,0.032197306830298776,0.7546887734950617,1.0470672073522975,0.0004374453193350831,0.0004374453193350831,0.0,0.03334327550306213,9.889585844445886e-05,wall_clock
target_20m_current_y_1_rep_03,no_compensation,20.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.004746406161622,19.97437286376953,20.90069140771996,0.030373542392091224,0.15206255835538246,6.153318618424237,6.153371983714111,48.9820150999999,1470,target_reached,True,,,,,,,,,,,,,,,,0.03334378155207617,0.0001452652085388231,wall_clock
target_20m_current_y_1_rep_03,dvl_velocity_compensation,20.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.000582539311107,19.95966911315918,20.262424339958702,0.04091342615192772,0.20498048299284669,3.489620183594525,3.4898532356223306,60.11747719999994,1804,target_reached,True,0.16730853323672323,0.04607381733094074,-0.0577509679098771,0.03746104405097346,0.06006099016705913,0.16783560812473297,,,,,3.3802682410115175,3.9972829548649225,,,,0.033343026733222376,9.030200961248216e-05,wall_clock
target_20m_current_y_1_rep_03,dvl_pi_velocity_compensation,20.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,20.0052791013835,19.968820571899414,19.97921786987708,0.036458529484086455,0.18257728017944005,0.6444778190925717,0.6452315987604739,76.42126839999992,2293,target_reached,True,0.23821767010883693,0.039589120121364424,-0.009684727864309434,0.03962987338460171,0.03217231238964532,0.14892807602882385,0.23821767010883693,0.23821767010883693,-0.009684727864309434,0.03217231238964532,0.7605715397892129,1.075497493284067,0.0004363001745200698,0.0004363001745200698,0.0,0.03334261273996506,9.78695430890365e-05,wall_clock
target_20m_current_y_2_rep_01,no_compensation,20.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,20.001583772419718,19.956050872802734,28.96862828058324,0.04553289961698326,0.22816588265486004,20.998510852456093,20.99855684437618,53.18258160000005,1596,target_reached,True,,,,,,,,,,,,,,,,0.033343311347962416,0.00010908398077065654,wall_clock
target_20m_current_y_2_rep_01,dvl_velocity_compensation,20.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,20.004818517121983,20.025388717651367,32.17956616445385,0.020570200529384408,0.10272060542451701,25.18944789469242,25.189460689471073,107.29941480000025,3219,target_reached,True,0.3135583476344907,0.03800165128317759,-0.2359200792098875,0.0359611489857026,0.2359200792098875,0.3709939122200012,,,,,2.829065502294955,3.1147142616988126,,,,0.03334350988191431,0.00012414704268071233,wall_clock
target_20m_current_y_2_rep_01,dvl_pi_velocity_compensation,20.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,19.658502025735835,19.626903533935547,32.46416716819907,0.031598491800288286,0.16099580733992747,25.859365954995155,25.86205731505814,120.00447380000014,3600,timeout,False,0.33618760748711246,0.03756033206424383,-0.2153936186600937,0.037464667191418284,0.2153936186600937,0.3465282917022705,0.33618760748711246,0.33618760748711246,-0.2153936186600937,0.2153936186600937,1.3181724668694197,1.4142135623730951,0.8755209780494582,0.040566824117810506,0.8696860238955265,0.033343838232842496,0.00011626003643180599,wall_clock
target_20m_current_y_2_rep_02,no_compensation,20.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,20.012617894445935,20.09571075439453,29.170609484084405,0.0830928599485965,0.413485549051435,21.144428744912148,21.144645362293826,53.550612,1607,target_reached,True,,,,,,,,,,,,,,,,0.03334409215442092,0.00013287296342873344,wall_clock
target_20m_current_y_2_rep_02,dvl_velocity_compensation,20.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,20.005982986079754,19.94419288635254,32.04542236404502,0.061790099727215164,0.3098149926613327,25.08262874186039,25.082690825267026,106.79715859999988,3204,target_reached,True,0.3126738517679788,0.03884086741306571,-0.23509281634112056,0.03707540747948043,0.23509281634112056,0.347189724445343,,,,,2.829110496184967,3.177098258880826,,,,0.033342853137683384,0.00012077135535123501,wall_clock
target_20m_current_y_2_rep_02,dvl_pi_velocity_compensation,20.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,19.752877865830474,19.597259521484375,32.42645445936532,0.15561834434609878,0.7940821734564223,25.834518924355507,25.837657942350692,120.00768670000025,3600,timeout,False,0.33540019465779364,0.038246330816067944,-0.21476395412033283,0.03643146252551342,0.21476395412033283,0.34721535444259644,0.33540019465779364,0.33540019465779364,-0.21476395412033283,0.21476395412033283,1.3169433083658768,1.4142135623730951,0.87329813837177,0.04001111419838844,0.8685746040566824,0.03334473095304258,0.00013987272771915445,wall_clock
target_20m_current_y_2_rep_03,no_compensation,20.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,20.011912794126676,19.956050872802734,28.96862828058324,0.05586192132394174,0.27992472899572335,20.998510852456093,20.99855684437618,53.184388400000444,1596,target_reached,True,,,,,,,,,,,,,,,,0.03334444413793131,0.0001093180524748513,wall_clock
target_20m_current_y_2_rep_03,dvl_velocity_compensation,20.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,20.00184509341789,20.04349136352539,32.20265960299814,0.041646270107499106,0.20777951980604473,25.20455791056156,25.204595433483014,107.29875750000019,3219,target_reached,True,0.3135888748793924,0.03788091977589221,-0.23483940404929532,0.03706599020916018,0.23483940404929532,0.3569106161594391,,,,,2.829244759739125,3.0666118623175844,,,,0.03334330562461162,9.477800480517486e-05,wall_clock
target_20m_current_y_2_rep_03,dvl_pi_velocity_compensation,20.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,19.657556083680536,19.61827278137207,32.453101566687955,0.03928330230846555,0.2002383326312284,25.85202457010746,25.85484268068327,120.00503019999996,3600,timeout,False,0.3361955776002758,0.03704765657479318,-0.21512203239821567,0.036738705274499295,0.21512203239821567,0.3333444893360138,0.3361955776002758,0.3361955776002758,-0.21512203239821567,0.21512203239821567,1.3183752475761872,1.4142135623730951,0.8785773826062795,0.04167824395665463,0.873575993331481,0.03334399283134203,0.00012294700468763053,wall_clock
