timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,estimated_seabed_z_from_pose_ping,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T13:38:51.515673+00:00,385,12.8368832,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1492004394531,-321.7025146484375,-296.0746154785156,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.11637857556343079,-0.058632299304008484,-0.2715994119644165,15.597559928894043,15.597559928894043,-311.67217540740967,-12.597559928894043,12.597559928894043,0.15,0.0,-0.8,1.0396121740341187,-0.627110481262207,1.5491943359375,-0.00250244140625,False,False,False,False
2026-05-15T13:38:51.548628+00:00,386,12.870145299999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1532287597656,-321.7022399902344,-296.08319091796875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06255277246236801,-0.04245295375585556,-0.2667713761329651,15.591796875,15.591796875,-311.67498779296875,-12.591796875,12.591796875,0.15,0.0,-0.8,0.6724284887313843,0.7035875916481018,1.55322265625,-0.002227783203125,False,False,False,False
2026-05-15T13:38:51.581888+00:00,387,12.9035381,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1575622558594,-321.701904296875,-296.091796875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.16738897562026978,0.018605932593345642,-0.2711312174797058,15.586050033569336,15.586050033569336,-311.67784690856934,-12.586050033569336,12.586050033569336,0.15,0.0,-0.8,1.6197545528411865,0.3802454471588135,1.55755615234375,-0.00189208984375,False,False,False,False
2026-05-15T13:38:51.615936+00:00,388,12.936815700000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1616516113281,-321.70159912109375,-296.10040283203125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.07752339541912079,-0.033171653747558594,-0.24462150037288666,15.5805025100708,15.5805025100708,-311.68090534210205,-12.5805025100708,12.5805025100708,0.15,0.0,-0.8,-0.3477795124053956,-0.22327119112014768,1.5616455078125,-0.0015869140625,False,False,False,False
2026-05-15T13:38:51.648508+00:00,389,12.9701827,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.16595458984375,-321.70123291015625,-296.1090087890625,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.11932878941297531,-0.008432072587311268,-0.24453672766685486,15.574787139892578,15.574787139892578,-311.6837959289551,-12.574787139892578,12.574787139892578,0.15,0.0,-0.8,1.4495320916175842,0.3980598449707031,1.565948486328125,-0.001220703125,False,False,False,False
2026-05-15T13:38:51.682472+00:00,390,13.003494900000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1702880859375,-321.7008361816406,-296.1175842285156,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.14694678783416748,0.034389134496450424,-0.25801533460617065,15.569239616394043,15.569239616394043,-311.68682384490967,-12.569239616394043,12.569239616394043,0.15,0.0,-0.8,0.6134242117404937,0.10118487104773521,1.570281982421875,-0.000823974609375,False,False,False,False
2026-05-15T13:38:51.716015+00:00,391,13.0368482,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.17449951171875,-321.7005615234375,-296.1261901855469,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.18023563921451569,0.0670091062784195,-0.25730636715888977,15.563698768615723,15.563698768615723,-311.6898889541626,-12.563698768615723,12.563698768615723,0.15,0.0,-0.8,0.06106424331665028,-0.4126696139574051,1.574493408203125,-0.00054931640625,False,False,False,False
2026-05-15T13:38:51.748303+00:00,392,13.070146,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1783752441406,-321.7005310058594,-296.1347961425781,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09598705172538757,-0.00312777585349977,-0.26386862993240356,15.558069229125977,15.558069229125977,-311.6928653717041,-12.558069229125977,12.558069229125977,0.15,0.0,-0.8,-0.6047127842903137,-0.8041092753410339,1.578369140625,-0.000518798828125,False,False,False,False
2026-05-15T13:38:51.781674+00:00,393,13.103520399999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.18243408203125,-321.7004699707031,-296.14337158203125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.16002964973449707,0.009589899331331253,-0.25760766863822937,15.552233695983887,15.552233695983887,-311.69560527801514,-12.552233695983887,12.552233695983887,0.15,0.0,-0.8,1.0802589654922485,0.03753331024199724,1.582427978515625,-0.000457763671875,False,False,False,False
2026-05-15T13:38:51.815579+00:00,394,13.1369068,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.186279296875,-321.700439453125,-296.1519775390625,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.08467520773410797,0.03419257327914238,-0.25197187066078186,15.54650592803955,15.54650592803955,-311.69848346710205,-12.54650592803955,12.54650592803955,0.15,0.0,-0.8,-0.20059299468994152,-0.11507879197597504,1.586273193359375,-0.00042724609375,False,False,False,False
